outlet_id,brand,date,day_of_week,daypart,estimated_visits,estimated_transactions,avg_basket_size_idr,estimated_revenue_idr
HVT-019,The Harvest,2026-07-17,Friday,lunch,45,31,176425,5469175
HVT-019,The Harvest,2026-07-17,Friday,afternoon,61,51,233915,11929665
HVT-019,The Harvest,2026-07-17,Friday,dinner,51,28,196505,5502140
HVT-019,The Harvest,2026-07-17,Friday,late_night,29,20,206696,4133920
HVT-019,The Harvest,2026-07-18,Saturday,breakfast,33,22,193322,4253084
HVT-019,The Harvest,2026-07-18,Saturday,lunch,46,38,227981,8663278
HVT-019,The Harvest,2026-07-18,Saturday,afternoon,65,38,169778,6451564
HVT-019,The Harvest,2026-07-18,Saturday,dinner,66,51,232087,11836437
HVT-019,The Harvest,2026-07-18,Saturday,late_night,35,29,177234,5139786
HVT-019,The Harvest,2026-07-19,Sunday,breakfast,48,28,191287,5356036
HVT-019,The Harvest,2026-07-19,Sunday,lunch,67,56,234082,13108592
HVT-019,The Harvest,2026-07-19,Sunday,afternoon,63,39,168181,6559059
HVT-019,The Harvest,2026-07-19,Sunday,dinner,81,55,200995,11054725
HVT-019,The Harvest,2026-07-19,Sunday,late_night,45,35,174227,6097945
HVT-019,The Harvest,2026-07-20,Monday,breakfast,26,20,192414,3848280
HVT-019,The Harvest,2026-07-20,Monday,lunch,32,22,215929,4750438
HVT-019,The Harvest,2026-07-20,Monday,afternoon,40,32,229141,7332512
HVT-019,The Harvest,2026-07-20,Monday,dinner,56,34,211092,7177128
HVT-019,The Harvest,2026-07-20,Monday,late_night,24,20,168452,3369040
HVT-019,The Harvest,2026-07-21,Tuesday,breakfast,29,24,222630,5343120
HVT-019,The Harvest,2026-07-21,Tuesday,lunch,34,25,174903,4372575
HVT-019,The Harvest,2026-07-21,Tuesday,afternoon,44,29,230466,6683514
HVT-019,The Harvest,2026-07-21,Tuesday,dinner,40,32,207579,6642528
HVT-019,The Harvest,2026-07-21,Tuesday,late_night,30,24,221321,5311704
HVT-019,The Harvest,2026-07-22,Wednesday,breakfast,24,13,169353,2201589
HVT-019,The Harvest,2026-07-22,Wednesday,lunch,32,26,173143,4501718
HVT-019,The Harvest,2026-07-22,Wednesday,afternoon,37,23,226059,5199357
HVT-019,The Harvest,2026-07-22,Wednesday,dinner,33,18,185367,3336606
HVT-019,The Harvest,2026-07-22,Wednesday,late_night,25,19,211579,4020001
HVT-019,The Harvest,2026-07-23,Thursday,breakfast,29,19,196320,3730080
HVT-019,The Harvest,2026-07-23,Thursday,lunch,45,33,224396,7405068
HVT-019,The Harvest,2026-07-23,Thursday,afternoon,50,35,214460,7506100
HVT-019,The Harvest,2026-07-23,Thursday,dinner,51,41,228434,9365794
HVT-019,The Harvest,2026-07-23,Thursday,late_night,36,27,221135,5970645
HVT-019,The Harvest,2026-07-24,Friday,breakfast,27,17,200697,3411849
HVT-019,The Harvest,2026-07-24,Friday,lunch,39,27,186236,5028372
HVT-019,The Harvest,2026-07-24,Friday,afternoon,51,35,170935,5982725
HVT-019,The Harvest,2026-07-24,Friday,dinner,44,30,226778,6803340
HVT-019,The Harvest,2026-07-24,Friday,late_night,32,20,216053,4321060
HVT-019,The Harvest,2026-07-25,Saturday,breakfast,33,20,184029,3680580
HVT-019,The Harvest,2026-07-25,Saturday,lunch,52,29,177371,5143759
HVT-019,The Harvest,2026-07-25,Saturday,afternoon,56,34,225898,7680532
HVT-019,The Harvest,2026-07-25,Saturday,dinner,72,50,223930,11196500
HVT-019,The Harvest,2026-07-25,Saturday,late_night,45,26,204916,5327816
HVT-019,The Harvest,2026-07-26,Sunday,breakfast,73,61,211671,12911931
HVT-019,The Harvest,2026-07-26,Sunday,lunch,89,68,231278,15726904
HVT-019,The Harvest,2026-07-26,Sunday,afternoon,125,98,195102,19119996
HVT-019,The Harvest,2026-07-26,Sunday,dinner,162,112,191230,21417760
HVT-019,The Harvest,2026-07-26,Sunday,late_night,94,59,216621,12780639
HVT-019,The Harvest,2026-07-27,Monday,breakfast,28,17,194950,3314150
HVT-019,The Harvest,2026-07-27,Monday,lunch,41,25,172130,4303250
HVT-019,The Harvest,2026-07-27,Monday,afternoon,42,31,216930,6724830
HVT-019,The Harvest,2026-07-27,Monday,dinner,47,35,200009,7000315
HVT-019,The Harvest,2026-07-27,Monday,late_night,33,24,197171,4732104
HVT-019,The Harvest,2026-07-28,Tuesday,breakfast,36,27,192702,5202954
HVT-019,The Harvest,2026-07-28,Tuesday,lunch,49,34,193331,6573254
HVT-019,The Harvest,2026-07-28,Tuesday,afternoon,55,32,200597,6419104
HVT-019,The Harvest,2026-07-28,Tuesday,dinner,58,37,210229,7778473
HVT-019,The Harvest,2026-07-28,Tuesday,late_night,33,21,226647,4759587
HVT-019,The Harvest,2026-07-29,Wednesday,breakfast,23,14,209027,2926378
HVT-019,The Harvest,2026-07-29,Wednesday,lunch,33,23,206977,4760471
HVT-019,The Harvest,2026-07-29,Wednesday,afternoon,41,34,198397,6745498
HVT-019,The Harvest,2026-07-29,Wednesday,dinner,38,24,177753,4266072
HVT-019,The Harvest,2026-07-29,Wednesday,late_night,24,18,204287,3677166
HVT-019,The Harvest,2026-07-30,Thursday,breakfast,29,21,203068,4264428
HVT-019,The Harvest,2026-07-30,Thursday,lunch,41,25,202382,5059550
HVT-019,The Harvest,2026-07-30,Thursday,afternoon,51,32,170567,5458144
HVT-019,The Harvest,2026-07-30,Thursday,dinner,52,30,194758,5842740
HVT-019,The Harvest,2026-07-30,Thursday,late_night,33,20,168904,3378080
HVT-019,The Harvest,2026-07-31,Friday,breakfast,28,15,172434,2586510
HVT-019,The Harvest,2026-07-31,Friday,lunch,45,38,222558,8457204
HVT-019,The Harvest,2026-07-31,Friday,afternoon,47,37,227769,8427453
HVT-019,The Harvest,2026-07-31,Friday,dinner,44,25,225852,5646300
HVT-019,The Harvest,2026-07-31,Friday,late_night,28,15,190563,2858445
HVT-019,The Harvest,2026-08-01,Saturday,breakfast,36,23,175480,4036040
HVT-019,The Harvest,2026-08-01,Saturday,lunch,44,26,193238,5024188
HVT-019,The Harvest,2026-08-01,Saturday,afternoon,57,36,194565,7004340
HVT-019,The Harvest,2026-08-01,Saturday,dinner,59,36,197494,7109784
HVT-019,The Harvest,2026-08-01,Saturday,late_night,43,26,171331,4454606
HVT-019,The Harvest,2026-08-02,Sunday,breakfast,40,29,197593,5730197
HVT-019,The Harvest,2026-08-02,Sunday,lunch,61,45,188819,8496855
HVT-019,The Harvest,2026-08-02,Sunday,afternoon,78,65,228935,14880775
HVT-019,The Harvest,2026-08-02,Sunday,dinner,63,51,211345,10778595
HVT-019,The Harvest,2026-08-02,Sunday,late_night,34,27,215112,5808024
HVT-019,The Harvest,2026-08-03,Monday,breakfast,33,22,183488,4036736
HVT-019,The Harvest,2026-08-03,Monday,lunch,40,28,175990,4927720
HVT-019,The Harvest,2026-08-03,Monday,afternoon,59,39,169486,6609954
HVT-019,The Harvest,2026-08-03,Monday,dinner,43,31,206283,6394773
HVT-019,The Harvest,2026-08-03,Monday,late_night,25,19,216682,4116958
HVT-019,The Harvest,2026-08-04,Tuesday,breakfast,37,23,198569,4567087
HVT-019,The Harvest,2026-08-04,Tuesday,lunch,45,27,179761,4853547
HVT-019,The Harvest,2026-08-04,Tuesday,afternoon,59,44,203100,8936400
HVT-019,The Harvest,2026-08-04,Tuesday,dinner,45,31,191128,5924968
HVT-019,The Harvest,2026-08-04,Tuesday,late_night,26,21,197682,4151322
HVT-019,The Harvest,2026-08-05,Wednesday,breakfast,33,26,169671,4411446
HVT-019,The Harvest,2026-08-05,Wednesday,lunch,43,23,211203,4857669
HVT-019,The Harvest,2026-08-05,Wednesday,afternoon,56,45,222039,9991755
HVT-019,The Harvest,2026-08-05,Wednesday,dinner,50,28,220220,6166160
HVT-019,The Harvest,2026-08-05,Wednesday,late_night,30,24,217109,5210616
HVT-019,The Harvest,2026-08-06,Thursday,breakfast,27,22,197451,4343922
HVT-019,The Harvest,2026-08-06,Thursday,lunch,35,20,219482,4389640
HVT-019,The Harvest,2026-08-06,Thursday,afternoon,58,42,205528,8632176
HVT-019,The Harvest,2026-08-06,Thursday,dinner,55,45,216411,9738495
HVT-019,The Harvest,2026-08-06,Thursday,late_night,30,23,222198,5110554
HVT-019,The Harvest,2026-08-07,Friday,breakfast,24,13,193101,2510313
HVT-019,The Harvest,2026-08-07,Friday,lunch,36,22,220587,4852914
HVT-019,The Harvest,2026-08-07,Friday,afternoon,48,40,190506,7620240
HVT-019,The Harvest,2026-08-07,Friday,dinner,46,29,216464,6277456
HVT-019,The Harvest,2026-08-07,Friday,late_night,26,16,212478,3399648
HVT-019,The Harvest,2026-08-08,Saturday,breakfast,32,23,187840,4320320
HVT-019,The Harvest,2026-08-08,Saturday,lunch,56,40,202441,8097640
HVT-019,The Harvest,2026-08-08,Saturday,afternoon,54,40,227572,9102880
HVT-019,The Harvest,2026-08-08,Saturday,dinner,49,39,202589,7900971
HVT-019,The Harvest,2026-08-08,Saturday,late_night,31,25,169716,4242900
HVT-019,The Harvest,2026-08-09,Sunday,breakfast,39,28,216855,6071940
HVT-019,The Harvest,2026-08-09,Sunday,lunch,39,23,170047,3911081
HVT-019,The Harvest,2026-08-09,Sunday,afternoon,56,46,205040,9431840
HVT-019,The Harvest,2026-08-09,Sunday,dinner,61,33,184492,6088236
HVT-019,The Harvest,2026-08-09,Sunday,late_night,26,21,180191,3784011
HVT-019,The Harvest,2026-08-10,Monday,breakfast,49,35,182479,6386765
HVT-019,The Harvest,2026-08-10,Monday,lunch,73,55,230636,12684980
HVT-019,The Harvest,2026-08-10,Monday,afternoon,84,68,198856,13522208
HVT-019,The Harvest,2026-08-10,Monday,dinner,104,72,190629,13725288
HVT-019,The Harvest,2026-08-10,Monday,late_night,53,35,196312,6870920
HVT-019,The Harvest,2026-08-11,Tuesday,breakfast,25,16,204521,3272336
HVT-019,The Harvest,2026-08-11,Tuesday,lunch,31,21,173007,3633147
HVT-019,The Harvest,2026-08-11,Tuesday,afternoon,54,36,173584,6249024
HVT-019,The Harvest,2026-08-11,Tuesday,dinner,54,33,181215,5980095
HVT-019,The Harvest,2026-08-11,Tuesday,late_night,31,23,175077,4026771
HVT-019,The Harvest,2026-08-12,Wednesday,breakfast,23,13,171065,2223845
HVT-019,The Harvest,2026-08-12,Wednesday,lunch,30,22,180567,3972474
HVT-019,The Harvest,2026-08-12,Wednesday,afternoon,42,33,209943,6928119
HVT-019,The Harvest,2026-08-12,Wednesday,dinner,48,32,198708,6358656
HVT-019,The Harvest,2026-08-12,Wednesday,late_night,32,22,208330,4583260
HVT-019,The Harvest,2026-08-13,Thursday,breakfast,33,26,198749,5167474
HVT-019,The Harvest,2026-08-13,Thursday,lunch,33,26,205038,5330988
HVT-019,The Harvest,2026-08-13,Thursday,afternoon,54,39,207689,8099871
HVT-019,The Harvest,2026-08-13,Thursday,dinner,39,26,174007,4524182
HVT-019,The Harvest,2026-08-13,Thursday,late_night,29,17,196588,3341996
HVT-019,The Harvest,2026-08-14,Friday,breakfast,32,20,212092,4241840
HVT-019,The Harvest,2026-08-14,Friday,lunch,32,20,178722,3574440
HVT-019,The Harvest,2026-08-14,Friday,afternoon,54,31,230753,7153343
HVT-019,The Harvest,2026-08-14,Friday,dinner,42,25,223412,5585300
HVT-019,The Harvest,2026-08-14,Friday,late_night,31,25,215769,5394225
HVT-019,The Harvest,2026-08-15,Saturday,breakfast,27,17,183562,3120554
HVT-019,The Harvest,2026-08-15,Saturday,lunch,43,34,193211,6569174
HVT-019,The Harvest,2026-08-15,Saturday,afternoon,51,31,177325,5497075
HVT-019,The Harvest,2026-08-15,Saturday,dinner,62,49,194999,9554951
HVT-019,The Harvest,2026-08-15,Saturday,late_night,28,16,213603,3417648
HVT-019,The Harvest,2026-08-16,Sunday,breakfast,43,29,176632,5122328
HVT-019,The Harvest,2026-08-16,Sunday,lunch,63,52,193600,10067200
HVT-019,The Harvest,2026-08-16,Sunday,afternoon,68,43,197973,8512839
HVT-019,The Harvest,2026-08-16,Sunday,dinner,55,40,228154,9126160
HVT-019,The Harvest,2026-08-16,Sunday,late_night,47,38,188232,7152816
HVT-019,The Harvest,2026-08-17,Monday,breakfast,28,16,217753,3484048
HVT-019,The Harvest,2026-08-17,Monday,lunch,29,16,206615,3305840
HVT-019,The Harvest,2026-08-17,Monday,afternoon,47,35,180842,6329470
HVT-019,The Harvest,2026-08-17,Monday,dinner,49,31,216402,6708462
HVT-019,The Harvest,2026-08-17,Monday,late_night,23,19,230165,4373135
HVT-019,The Harvest,2026-08-18,Tuesday,breakfast,25,16,199179,3186864
HVT-019,The Harvest,2026-08-18,Tuesday,lunch,36,23,198021,4554483
HVT-019,The Harvest,2026-08-18,Tuesday,afternoon,36,22,221371,4870162
HVT-019,The Harvest,2026-08-18,Tuesday,dinner,46,28,215091,6022548
HVT-019,The Harvest,2026-08-18,Tuesday,late_night,30,19,220379,4187201
HVT-019,The Harvest,2026-08-19,Wednesday,breakfast,31,19,222664,4230616
HVT-019,The Harvest,2026-08-19,Wednesday,lunch,30,19,194480,3695120
HVT-019,The Harvest,2026-08-19,Wednesday,afternoon,40,23,187753,4318319
HVT-019,The Harvest,2026-08-19,Wednesday,dinner,40,33,218143,7198719
HVT-019,The Harvest,2026-08-19,Wednesday,late_night,31,21,173754,3648834
HVT-019,The Harvest,2026-08-20,Thursday,breakfast,31,23,190929,4391367
HVT-019,The Harvest,2026-08-20,Thursday,lunch,49,32,206062,6593984
HVT-019,The Harvest,2026-08-20,Thursday,afternoon,50,33,169202,5583666
HVT-019,The Harvest,2026-08-20,Thursday,dinner,64,52,229244,11920688
HVT-019,The Harvest,2026-08-20,Thursday,late_night,29,17,217297,3694049
HVT-019,The Harvest,2026-08-21,Friday,breakfast,27,17,183895,3126215
HVT-019,The Harvest,2026-08-21,Friday,lunch,33,18,177283,3191094
HVT-019,The Harvest,2026-08-21,Friday,afternoon,57,33,172682,5698506
HVT-019,The Harvest,2026-08-21,Friday,dinner,43,28,229205,6417740
HVT-019,The Harvest,2026-08-21,Friday,late_night,30,24,179900,4317600
HVT-019,The Harvest,2026-08-22,Saturday,breakfast,33,18,171142,3080556
HVT-019,The Harvest,2026-08-22,Saturday,lunch,40,27,180999,4886973
HVT-019,The Harvest,2026-08-22,Saturday,afternoon,51,40,169508,6780320
HVT-019,The Harvest,2026-08-22,Saturday,dinner,49,38,176975,6725050
HVT-019,The Harvest,2026-08-22,Saturday,late_night,36,21,167447,3516387
HVT-019,The Harvest,2026-08-23,Sunday,breakfast,40,25,233392,5834800
HVT-019,The Harvest,2026-08-23,Sunday,lunch,43,25,207941,5198525
HVT-019,The Harvest,2026-08-23,Sunday,afternoon,58,33,234098,7725234
HVT-019,The Harvest,2026-08-23,Sunday,dinner,65,53,205229,10877137
HVT-019,The Harvest,2026-08-23,Sunday,late_night,42,30,168093,5042790
HVT-019,The Harvest,2026-08-24,Monday,breakfast,32,25,179912,4497800
HVT-019,The Harvest,2026-08-24,Monday,lunch,33,23,203225,4674175
HVT-019,The Harvest,2026-08-24,Monday,afternoon,44,37,186482,6899834
HVT-019,The Harvest,2026-08-24,Monday,dinner,50,34,209061,7108074
HVT-019,The Harvest,2026-08-24,Monday,late_night,24,20,200984,4019680
HVT-019,The Harvest,2026-08-25,Tuesday,breakfast,33,21,187479,3937059
HVT-019,The Harvest,2026-08-25,Tuesday,lunch,37,25,213210,5330250
HVT-019,The Harvest,2026-08-25,Tuesday,afternoon,37,31,209751,6502281
HVT-019,The Harvest,2026-08-25,Tuesday,dinner,40,26,177216,4607616
HVT-019,The Harvest,2026-08-25,Tuesday,late_night,29,19,216258,4108902
HVT-019,The Harvest,2026-08-26,Wednesday,breakfast,23,18,195600,3520800
HVT-019,The Harvest,2026-08-26,Wednesday,lunch,37,29,192163,5572727
HVT-019,The Harvest,2026-08-26,Wednesday,afternoon,46,37,180774,6688638
HVT-019,The Harvest,2026-08-26,Wednesday,dinner,52,30,197021,5910630
HVT-019,The Harvest,2026-08-26,Wednesday,late_night,30,20,209630,4192600
HVT-019,The Harvest,2026-08-27,Thursday,breakfast,30,21,215493,4525353
HVT-019,The Harvest,2026-08-27,Thursday,lunch,45,31,170098,5273038
HVT-019,The Harvest,2026-08-27,Thursday,afternoon,56,38,179522,6821836
HVT-019,The Harvest,2026-08-27,Thursday,dinner,55,34,210042,7141428
HVT-019,The Harvest,2026-08-27,Thursday,late_night,36,30,194847,5845410
HVT-019,The Harvest,2026-08-28,Friday,breakfast,32,20,216264,4325280
HVT-019,The Harvest,2026-08-28,Friday,lunch,34,24,233487,5603688
HVT-019,The Harvest,2026-08-28,Friday,afternoon,52,34,200735,6824990
HVT-019,The Harvest,2026-08-28,Friday,dinner,46,35,217452,7610820
HVT-019,The Harvest,2026-08-28,Friday,late_night,29,24,230906,5541744
HVT-019,The Harvest,2026-08-29,Saturday,breakfast,41,29,233806,6780374
HVT-019,The Harvest,2026-08-29,Saturday,lunch,53,41,212929,8730089
HVT-019,The Harvest,2026-08-29,Saturday,afternoon,64,47,228607,10744529
HVT-019,The Harvest,2026-08-29,Saturday,dinner,54,38,195605,7432990
HVT-019,The Harvest,2026-08-29,Saturday,late_night,37,24,172278,4134672
HVT-020,The Harvest,2026-06-01,Monday,breakfast,96,59,171172,10099148
HVT-020,The Harvest,2026-06-01,Monday,lunch,124,88,164994,14519472
HVT-020,The Harvest,2026-06-01,Monday,afternoon,114,82,145357,11919274
HVT-020,The Harvest,2026-06-01,Monday,dinner,133,96,179425,17224800
HVT-020,The Harvest,2026-06-01,Monday,late_night,86,67,146071,9786757
HVT-020,The Harvest,2026-06-02,Tuesday,breakfast,84,62,168627,10454874
HVT-020,The Harvest,2026-06-02,Tuesday,lunch,113,65,172152,11189880
HVT-020,The Harvest,2026-06-02,Tuesday,afternoon,109,90,136321,12268890
HVT-020,The Harvest,2026-06-02,Tuesday,dinner,120,69,177199,12226731
HVT-020,The Harvest,2026-06-02,Tuesday,late_night,66,36,143285,5158260
HVT-020,The Harvest,2026-06-03,Wednesday,breakfast,62,51,148229,7559679
HVT-020,The Harvest,2026-06-03,Wednesday,lunch,106,78,172834,13481052
HVT-020,The Harvest,2026-06-03,Wednesday,afternoon,125,79,135048,10668792
HVT-020,The Harvest,2026-06-03,Wednesday,dinner,120,68,161696,10995328
HVT-020,The Harvest,2026-06-03,Wednesday,late_night,61,35,167788,5872580
HVT-020,The Harvest,2026-06-04,Thursday,breakfast,75,45,154073,6933285
HVT-020,The Harvest,2026-06-04,Thursday,lunch,71,57,148368,8456976
HVT-020,The Harvest,2026-06-04,Thursday,afternoon,118,81,170052,13774212
HVT-020,The Harvest,2026-06-04,Thursday,dinner,106,76,173030,13150280
HVT-020,The Harvest,2026-06-04,Thursday,late_night,53,29,140616,4077864
HVT-020,The Harvest,2026-06-05,Friday,breakfast,93,77,155657,11985589
HVT-020,The Harvest,2026-06-05,Friday,lunch,105,87,146575,12752025
HVT-020,The Harvest,2026-06-05,Friday,afternoon,155,128,181947,23289216
HVT-020,The Harvest,2026-06-05,Friday,dinner,142,89,146916,13075524
HVT-020,The Harvest,2026-06-05,Friday,late_night,96,78,161470,12594660
HVT-020,The Harvest,2026-06-06,Saturday,breakfast,79,55,158939,8741645
HVT-020,The Harvest,2026-06-06,Saturday,lunch,97,66,169539,11189574
HVT-020,The Harvest,2026-06-06,Saturday,afternoon,167,126,159874,20144124
HVT-020,The Harvest,2026-06-06,Saturday,dinner,123,72,188464,13569408
HVT-020,The Harvest,2026-06-06,Saturday,late_night,100,80,137732,11018560
HVT-020,The Harvest,2026-06-07,Sunday,breakfast,113,79,182564,14422556
HVT-020,The Harvest,2026-06-07,Sunday,lunch,141,108,150486,16252488
HVT-020,The Harvest,2026-06-07,Sunday,afternoon,188,139,144697,20112883
HVT-020,The Harvest,2026-06-07,Sunday,dinner,153,89,171743,15285127
HVT-020,The Harvest,2026-06-07,Sunday,late_night,83,54,168093,9077022
HVT-020,The Harvest,2026-06-08,Monday,breakfast,71,50,142483,7124150
HVT-020,The Harvest,2026-06-08,Monday,lunch,96,62,174259,10804058
HVT-020,The Harvest,2026-06-08,Monday,afternoon,105,69,171159,11809971
HVT-020,The Harvest,2026-06-08,Monday,dinner,90,53,147001,7791053
HVT-020,The Harvest,2026-06-08,Monday,late_night,55,37,153998,5697926
HVT-020,The Harvest,2026-06-09,Tuesday,breakfast,86,52,184200,9578400
HVT-020,The Harvest,2026-06-09,Tuesday,lunch,98,54,176362,9523548
HVT-020,The Harvest,2026-06-09,Tuesday,afternoon,103,70,140928,9864960
HVT-020,The Harvest,2026-06-09,Tuesday,dinner,138,116,160766,18648856
HVT-020,The Harvest,2026-06-09,Tuesday,late_night,84,59,175671,10364589
HVT-020,The Harvest,2026-06-10,Wednesday,breakfast,58,37,162926,6028262
HVT-020,The Harvest,2026-06-10,Wednesday,lunch,96,74,158770,11748980
HVT-020,The Harvest,2026-06-10,Wednesday,afternoon,93,51,144275,7358025
HVT-020,The Harvest,2026-06-10,Wednesday,dinner,109,69,161601,11150469
HVT-020,The Harvest,2026-06-10,Wednesday,late_night,70,58,146361,8488938
HVT-020,The Harvest,2026-06-11,Thursday,breakfast,73,48,145732,6995136
HVT-020,The Harvest,2026-06-11,Thursday,lunch,95,60,138899,8333940
HVT-020,The Harvest,2026-06-11,Thursday,afternoon,122,68,152668,10381424
HVT-020,The Harvest,2026-06-11,Thursday,dinner,106,75,162627,12197025
HVT-020,The Harvest,2026-06-11,Thursday,late_night,59,37,186340,6894580
HVT-020,The Harvest,2026-06-12,Friday,breakfast,67,41,159867,6554547
HVT-020,The Harvest,2026-06-12,Friday,lunch,89,68,165808,11274944
HVT-020,The Harvest,2026-06-12,Friday,afternoon,122,103,170874,17600022
HVT-020,The Harvest,2026-06-12,Friday,dinner,107,80,180884,14470720
HVT-020,The Harvest,2026-06-12,Friday,late_night,63,44,152644,6716336
HVT-020,The Harvest,2026-06-13,Saturday,breakfast,84,50,144046,7202300
HVT-020,The Harvest,2026-06-13,Saturday,lunch,119,100,148229,14822900
HVT-020,The Harvest,2026-06-13,Saturday,afternoon,153,109,166118,18106862
HVT-020,The Harvest,2026-06-13,Saturday,dinner,119,90,185157,16664130
HVT-020,The Harvest,2026-06-13,Saturday,late_night,72,47,139772,6569284
HVT-020,The Harvest,2026-06-14,Sunday,breakfast,98,66,145625,9611250
HVT-020,The Harvest,2026-06-14,Sunday,lunch,138,77,183937,14163149
HVT-020,The Harvest,2026-06-14,Sunday,afternoon,188,123,144699,17797977
HVT-020,The Harvest,2026-06-14,Sunday,dinner,148,95,138449,13152655
HVT-020,The Harvest,2026-06-14,Sunday,late_night,107,81,149938,12144978
HVT-020,The Harvest,2026-06-15,Monday,breakfast,87,59,171866,10140094
HVT-020,The Harvest,2026-06-15,Monday,lunch,97,63,179841,11329983
HVT-020,The Harvest,2026-06-15,Monday,afternoon,130,88,163093,14352184
HVT-020,The Harvest,2026-06-15,Monday,dinner,128,77,171260,13187020
HVT-020,The Harvest,2026-06-15,Monday,late_night,69,57,178796,10191372
HVT-020,The Harvest,2026-06-16,Tuesday,breakfast,77,42,170003,7140126
HVT-020,The Harvest,2026-06-16,Tuesday,lunch,98,56,148455,8313480
HVT-020,The Harvest,2026-06-16,Tuesday,afternoon,144,101,166830,16849830
HVT-020,The Harvest,2026-06-16,Tuesday,dinner,140,81,176571,14302251
HVT-020,The Harvest,2026-06-16,Tuesday,late_night,82,65,153384,9969960
HVT-020,The Harvest,2026-06-17,Wednesday,breakfast,76,51,184843,9426993
HVT-020,The Harvest,2026-06-17,Wednesday,lunch,110,71,149650,10625150
HVT-020,The Harvest,2026-06-17,Wednesday,afternoon,128,71,161635,11476085
HVT-020,The Harvest,2026-06-17,Wednesday,dinner,137,107,159743,17092501
HVT-020,The Harvest,2026-06-17,Wednesday,late_night,73,41,184697,7572577
HVT-020,The Harvest,2026-06-18,Thursday,breakfast,81,47,143245,6732515
HVT-020,The Harvest,2026-06-18,Thursday,lunch,85,46,173846,7996916
HVT-020,The Harvest,2026-06-18,Thursday,afternoon,114,70,159869,11190830
HVT-020,The Harvest,2026-06-18,Thursday,dinner,139,94,171246,16097124
HVT-020,The Harvest,2026-06-18,Thursday,late_night,67,40,143034,5721360
HVT-020,The Harvest,2026-06-19,Friday,breakfast,72,54,164309,8872686
HVT-020,The Harvest,2026-06-19,Friday,lunch,94,67,178279,11944693
HVT-020,The Harvest,2026-06-19,Friday,afternoon,110,77,144471,11124267
HVT-020,The Harvest,2026-06-19,Friday,dinner,115,69,168503,11626707
HVT-020,The Harvest,2026-06-19,Friday,late_night,83,51,175000,8925000
HVT-020,The Harvest,2026-06-20,Saturday,breakfast,116,69,184789,12750441
HVT-020,The Harvest,2026-06-20,Saturday,lunch,120,95,148246,14083370
HVT-020,The Harvest,2026-06-20,Saturday,afternoon,185,138,145625,20096250
HVT-020,The Harvest,2026-06-20,Saturday,dinner,192,136,177277,24109672
HVT-020,The Harvest,2026-06-20,Saturday,late_night,101,64,142288,9106432
HVT-020,The Harvest,2026-06-21,Sunday,breakfast,90,69,156583,10804227
HVT-020,The Harvest,2026-06-21,Sunday,lunch,145,85,148083,12587055
HVT-020,The Harvest,2026-06-21,Sunday,afternoon,141,108,157882,17051256
HVT-020,The Harvest,2026-06-21,Sunday,dinner,166,99,188678,18679122
HVT-020,The Harvest,2026-06-21,Sunday,late_night,100,65,189200,12298000
HVT-020,The Harvest,2026-06-22,Monday,breakfast,62,34,156446,5319164
HVT-020,The Harvest,2026-06-22,Monday,lunch,77,62,157588,9770456
HVT-020,The Harvest,2026-06-22,Monday,afternoon,98,61,138058,8421538
HVT-020,The Harvest,2026-06-22,Monday,dinner,102,82,139876,11469832
HVT-020,The Harvest,2026-06-22,Monday,late_night,64,38,183740,6982120
HVT-020,The Harvest,2026-06-23,Tuesday,breakfast,76,46,144286,6637156
HVT-020,The Harvest,2026-06-23,Tuesday,lunch,101,72,144876,10431072
HVT-020,The Harvest,2026-06-23,Tuesday,afternoon,98,64,136563,8740032
HVT-020,The Harvest,2026-06-23,Tuesday,dinner,100,65,179132,11643580
HVT-020,The Harvest,2026-06-23,Tuesday,late_night,56,46,170985,7865310
HVT-020,The Harvest,2026-06-24,Wednesday,breakfast,62,36,139079,5006844
HVT-020,The Harvest,2026-06-24,Wednesday,lunch,90,56,166737,9337272
HVT-020,The Harvest,2026-06-24,Wednesday,afternoon,104,74,161308,11936792
HVT-020,The Harvest,2026-06-24,Wednesday,dinner,104,81,139276,11281356
HVT-020,The Harvest,2026-06-24,Wednesday,late_night,70,53,144747,7671591
HVT-020,The Harvest,2026-06-25,Thursday,breakfast,61,35,155150,5430250
HVT-020,The Harvest,2026-06-25,Thursday,lunch,79,46,189093,8698278
HVT-020,The Harvest,2026-06-25,Thursday,afternoon,111,86,170389,14653454
HVT-020,The Harvest,2026-06-25,Thursday,dinner,100,62,156277,9689174
HVT-020,The Harvest,2026-06-25,Thursday,late_night,60,43,162588,6991284
HVT-020,The Harvest,2026-06-26,Friday,breakfast,74,47,170952,8034744
HVT-020,The Harvest,2026-06-26,Friday,lunch,95,67,162296,10873832
HVT-020,The Harvest,2026-06-26,Friday,afternoon,125,90,141341,12720690
HVT-020,The Harvest,2026-06-26,Friday,dinner,101,55,160569,8831295
HVT-020,The Harvest,2026-06-26,Friday,late_night,76,47,189252,8894844
HVT-020,The Harvest,2026-06-27,Saturday,breakfast,96,60,183807,11028420
HVT-020,The Harvest,2026-06-27,Saturday,lunch,125,94,147798,13893012
HVT-020,The Harvest,2026-06-27,Saturday,afternoon,168,115,184096,21171040
HVT-020,The Harvest,2026-06-27,Saturday,dinner,156,100,145687,14568700
